movieId,cast
130,Miranda Rhyne|Charlotte Eve Blythe|Anna Levine|John Ventimiglia|Ruth Maleczech|Vincent Gallo|Garrett Bemer|Peter Facinelli|Hynden Walch|Henry Stram|Caitlin Hall|Frances Conroy|Gerard Lyons III|Io Tillett Wright|
131,Corban Walker|Niall Toibin|Owen Roe|Gabriel Byrne|Anne Parillaud|Alan Devine|Edward Naessens|Laurent Mellet|Ulrich Funke|Guy Verame|Christine Keane|Victoria Begeja|Julian Negulesco|Corine Blue|
132,David Caruso|Linda Fiorentino|Chazz Palminteri|Richard Crenna|Michael Biehn|Donna Murphy|Ken King|Holt McCallany|David Hunt|Angie Everhart|Kevin Tighe|Robin Thomas|Jay Jacobus|Victoria Smith|Drew Snyder|
135,Kelsey Grammer|Lauren Holly|Rob Schneider|Harry Dean Stanton|Bruce Dern|Ken Hudson Campbell|Toby Huss|Duane Martin|Jonathan Penner|Bradford Tatum|Harland Williams|Rip Torn|Jordan Marder|
137,Vivian Paxton|Claudette Sutherland|Michael Ornstein|Cal Bartlett|Mary Stein|Dirk Shafer|Beth Broderick|Cynthia Szigeti|Dennis Bailey|Charles Sloane|Patricia Domiano|Dawn Christie|Phyllis Franklin|Bill Brochtrup|Lu Leonard|
140,Robert Redford|Michelle Pfeiffer|Stockard Channing|Joe Mantegna|Kate Nelligan|Glenn Plummer|James Rebhorn|Scott Bryce|Raymond Cruz|Dedee Pfeiffer|Miguel Sandoval|Noble Willingham|James Karen|Brian Markinson|Michael Laskin|
141,Robin Williams|Gene Hackman|Nathan Lane|Dianne Wiest|Dan Futterman|Calista Flockhart|Hank Azaria|Christine Baranski|Tom McGowan|Grant Heslov|Kirby Mitchell|James Lally|Luca Tommassini|Luis Camacho|
144,Shari Albert|Maxine Bahns|Catharine Bolz|Connie Britton|Edward Burns|Peter Johansen|Jennifer Jostyn|Michael McGlone|Elizabeth McKay|Jack Mulcahy|
145,Lisa Boyle|Will Smith|Martin Lawrence|Michael Taliferro|Emmanuel Xuereb|Marc Macaulay|Ralph Gonzalez|Vic Manni|Frank John Hughes|Mike Kirton|Will Knickerbocker|Theresa Randle|Tiffany Samuels|Cory Hodges|
146,Stephen Lang|Ryan Slater|Yi Ding|Wang Fei|Zhou Jian Zhong|Yao Er Ga|O Mi Jia Can|Cheu Gang|He Yu|Yeh Hui|Shou Wei|Isabella Hofmann|Brian Wagner|Joanne Dorian|Doug Abrahams|
147,Leonardo DiCaprio|Lorraine Bracco|Marilyn Sokol|James Madio|Patrick McGaw|Mark Wahlberg|Roy Cooper|Vincent Pastore|Bruno Kirby|Jimmy Papiris|Nick Gaetani|Alexander Chaplin|Ben Monk|Josh Mostel|Juliette Lewis|
148,Alan Rickman|Hugh Grant|Georgina Cates|Alun Armstrong|Peter Firth|Prunella Scales|Rita Tushingham|Alan Cox|Edward Petherbridge|Nicola Pagett|Carol Drinkwater|Clive Merrison|Gerard McSorley|Ruth McCabe|James Frain|
149,Isabelle Huppert|Martin Donovan|Damian Young|Chuck Montgomery|Dave Simonds|Pamela Stewart|Erica Gimpel|Jan Leslie Harding|Terry Alexander|Holt McCallany|Hugh Palmer|Michael Imperioli|Angel Caban|Emmanuel Xuereb|
150,Tom Hanks|Bill Paxton|Kevin Bacon|Gary Sinise|Ed Harris|Kathleen Quinlan|Mary Kate Schellhardt|Emily Ann Lloyd|Miko Hughes|Max Elliott Slade|Jean Speegle Howard|Tracy Reiner|David Andrews|Michele Little|Chris Ellis|
151,Liam Neeson|Jessica Lange|John Hurt|Tim Roth|Eric Stoltz|Andrew Keir|Brian Cox|Brian McCardie|Gilbert Martin|Vicki Masson|Gilly Gilchrist|Jason Flemyng|Ewan Stewart|David Hayman|Brian McArthur|
152,Lili Taylor|Christopher Walken|Annabella Sciorra|Edie Falco|Paul Calderon|Fredro Starr|Kathryn Erbe|Michael Imperioli|Jamal Simmons|Louis Katz|Leroy Johnson|Fred Williams|Avron Coleman|
153,Val Kilmer|Tommy Lee Jones|Jim Carrey|Nicole Kidman|Michael Gough|Pat Hingle|Drew Barrymore|Debi Mazar|Elizabeth Sanders|Rene Auberjonois|Joe Grifasi|Philip Moon|Jessica Tuck|Dennis Paladino|
154,Catherine Deneuve|Jean Sorel|Michel Piccoli|Muni|Maria Latour|Claude Cerval|Michel Charrel|Iska Khan|Bernard Musson|Marcel Charvey|
155,Patricia Arquette|U Aung Ko|Frances McDormand|Spalding Gray|Tiara Jacquelina|Kuswadinata|Victor Slezak|Jit Murad|Ye Myint|Cho Cho Myint|Johnny Cheah|Haji Mohd Rajoli|Azmi Hassan|Ahmad Fithi|Adelle Lutz|
156,Lou Reed|Roseanne Barr|Mel Gorham|Jim Jarmusch|Lily Tomlin|Jared Harris|Giancarlo Esposito|Malik Yoba|Victor Argo|Stephen Gevedon|The John Lurie National Orchestra|Madonna|Sharif Rashed|
157,John Candy|Alan Alda|Rhea Perlman|Kevin Pollak|Rip Torn|Bill Nunn|Steven Wright|Jim Belushi|Brad Sullivan|Stanley Anderson|Richard Council|Wallace Shawn|Michael Copeman|
158,Chauncey Leopardi|Spencer Vrooman|Malachi Pearson|Cathy Moriarty|Eric Idle|Ben Stein|Don Novello|Fred Rogers|Terry Murphy|Bill Pullman|Christina Ricci|Ernestine Mercer|Doug Bruckner|Joe Nipote|Joe Alaskey|
159,Harvey Keitel|John Turturro|Delroy Lindo|Mekhi Phifer|Isaiah Washington|Keith David|Peewee Love|Regina Taylor|Thomas Jefferson Byrd|Sticky Fingaz|Fredro Starr|Elvis Nolasco|Hassan Johnson|Frances Foster|
160,Laura Linney|Dylan Walsh|Ernie Hudson|Tim Curry|Grant Heslov|Joe Don Baker|Lola Noh|Mary Ellen Trainor|Misty Rosas|Stuart Pankin|Carolyn Seymour|Romy Rosemont|James Karen|Bill Pugin|
161,Denzel Washington|Gene Hackman|Matt Craven|George Dzundza|Viggo Mortensen|James Gandolfini|Rocky Carroll|Jaime Gomez|Michael Milhoan|Scott Burkholder|Danny Nucci|Lillo Brancato|Eric Bruskotter|Ricky Schroder|Steve Zahn|
162,Robert Crumb|Aline Kominsky|Charles Crumb|Maxon Crumb|Robert Hughes|Martin Muller|Don Donahue|Dana Morgan|Trina Robbins|Spain Rodriguez|Bill Griffith|Deirdre English|Peggy Orenstein|Beatrice Crumb|Kathy Goodell|
163,Antonio Banderas|Salma Hayek|Joaquim de Almeida|Cheech Marin|Steve Buscemi|Quentin Tarantino|Tito Larriva|Angel Aviles|Danny Trejo|Abraham Verduzco|Carlos Gallardo|David Alvarado|Angela Lanza|
164,Denzel Washington|Tom Sizemore|Jennifer Beals|Don Cheadle|Maury Chaykin|Terry Kinney|Mel Winkler|Albert Hall|Lisa Nicole Carson|Jernard Burks|David Fonteno|John Roselius|Beau Starr|Steven Randazzo|Scott Lincoln|
165,Bruce Willis|Jeremy Irons|Graham Greene|Colleen Camp|Larry Bryggman|Anthony Peck|Nicholas Wyman|Sam Phillips|Kevin Chamberlin|Sharon Washington|Stephen Pearlman|Michael Alexander Jackson|Aldis Hodge|Mischa Hausserman|
166,James Duval|Rose McGowan|Johnathon Schaech|Cress Williams|Skinny Puppy|Dustin Nguyen|Margaret Cho|Lauren Tewes|Christopher Knight|Nicky Katt|Johanna Went|Perry Farrell|Amanda Bearse|Parker Posey|Salvator Xuereb|
167,Embeth Davidtz|Tom Bell|Gemma Jones|James Purefoy|Ben Chaplin|Kenneth Anderson|Greg Wise|David Neal|Julian Protheroe|Mark Neal|Tim Preece|Daphne Neville|Colin Prockter|Richard Hope|
168,Sean Connery|Richard Gere|Julia Ormond|Ben Cross|Liam Cunningham|Christopher Villiers|Valentine Pelka|Colin McCormack|Ralph Ineson|John Gielgud|Stuart Bunce|Jane Robbins|Jean Marie Coffey|Paul Kynman|Tom Lucy|
169,Jason James Richter|Francis Capra|Mary Kate Schellhardt|August Schellenberg|Michael Madsen|Jayne Atkinson|Mykelti Williamson|Jon Tenney|Paul Tuerpe|John Considine|Steve Kahan|Neal Matarazzo|Al Sapienza|
170,Jonny Lee Miller|Angelina Jolie|Jesse Bradford|Matthew Lillard|Laurence Mason|Renoly Santiago|Fisher Stevens|Alberta Watson|Darren Lee|Ethan Browne|Lorraine Bracco|Wendell Pierce|Michael Gaston|Marc Anthony|
171,Steven Weber|Peter Jacobson|Tom Cayler|David Thornton|Lee Mark Nelson|John Ganun|Joe Dain|Jeffrey Ross|Patrick Stewart|Nicky Paraiso|Robert Klein|
172,Keanu Reeves|Dina Meyer|Takeshi Kitano|Denis Akiyama|Dolph Lundgren|Henry Rollins|Barbara Sukowa|Udo Kier|Tracy Tweed|Falconer Abraham|Don Francks|Diego Chambers|Sherry Miller|Arthur Eng|
173,Sylvester Stallone|Armand Assante|Rob Schneider|Max von Sydow|Diane Lane|Joanna Miles|Joan Chen|Balthazar Getty|Ian Dury|Christopher Adamson|Ewen Bremner|Peter Marinker|Angus MacInnes|
174,Pauly Shore|Tia Carrere|Stanley Tucci|Abe Vigoda|Charles Napier|Richard Edson|Richard Riehle|Alex Datcher|Sharon Barr|Jack McGee|Nick Bakay|Ernie Lee Banks|Shelley Winters|
175,Leo Fitzpatrick|Sarah Henderson|Justin Pierce|Joseph Chan|Johnathan Staci Kim|Adriane Brown|Sajan Bhagat|Billy Valdes|Billy Waldeman|Javier Nunez|Christian Bruna|Alex Glen|Rosario Dawson|
176,Steve Buscemi|Catherine Keener|Dermot Mulroney|Danielle von Zerneck|James Le Gros|Rica Martens|Peter Dinklage|Kevin Corrigan|Hilary Gilford|Robert Wightman|Tom Jarmusch|Michael Griffiths|Matthew Grace|Ryan Bowker|Francesca DiMauro|
177,Scott Bakula|Joseph Latimore|Sheila Tousey|Susan Traylor|Ashley Tesoro|Michael Angelo Stuno|Barbara Patrick|Wayne Grace|Mikey LeBeau|Daniel von Bargen|Johnny Venocur|Jordan Marder|Barry Del Sherman|
178,Thomas Gibson|Ruth Marshall|Cameron Bancroft|Mia Kirshner|Joanne Vannicola|Matthew Ferguson|Rick Roberts|Aidan Devine|Robert Higden|Sylvain Morin|Ben Watt|Karen Young|Serge Houde|Alex Wylding|Polly Shannon|
179,Drew Barrymore|Matthew Lillard|Richard Chaim|Robert Nadir|Joan Allen|Jude Ciccolella|Amy Sakasitz|Kevin Dunn|Elaine Miles|Sharon Collar|Roisin Dunne|
180,Shannen Doherty|Jeremy London|Jason Lee|Claire Forlani|Ben Affleck|Joey Lauren Adams|Jason Mewes|Ethan Suplee|Stan Lee|Priscilla Barnes|Michael Rooker|Carol Banker|Steven Blackwell|Kyle Boe|
181,Karan Ashley|Johnny Yong Bosch|Steve Cardenas|Jason David Frank|Amy Jo Johnson|David Yost|Paul Schrier|Jason Narvy|Paul Freeman|Gabrielle Fitzpatrick|Nicholas Bell|Jean Paul Bell|Kerry Casey|Mark Ginther|
183,Marina Zudina|Fay Ripley|Evan Richards|Oleg Yankovskiy|Igor Volkov|Sergei Karlenkov|Alec Guinness|Aleksandr Pyatkov|Nikolai Pastukhov|Aleksandr Bureyev|Stephen Bouser|Valeri Barakhtin|Nikolay Chindyaykin|Vyacheslav Naumenko|Larisa Khusnullina|
184,Nic Ratner|Karl Geary|Peter Fonda|Martin Donovan|Jack Lotz|Galaxy Craze|David Lynch|Isabel Gillies|Bernadette Jurkowski|Jeff Winner|Sean|Suzy Amis|Jared Harris|
185,Sandra Bullock|Jeremy Northam|Dennis Miller|Diane Baker|Wendy Gazelle|Ken Howard|Ray McKinnon|Daniel Schorr|Robert Gossett|Kristina Krofft|Juan Garcia|Tony Perez|Margo Winkler|Gene Kirkwood|
186,Hugh Grant|Julianne Moore|Tom Arnold|Joan Cusack|Jeff Goldblum|Robin Williams|Mia Cottet|Joey Simmrin|Ashley Johnson|Alexa PenaVega|Aislin Roche|Priscilla Alden|Edward Ivory|James Brady|Charles Martinet|
187,Parker Posey|Anthony DeSando|Donna Mitchell|Liev Schreiber|Omar Townsend|Sasha von Scherler|Lum Chang Pang|Elizabeth Beer|Richard Topol|John Ventimiglia|Dwight Ewell|Teresa Lebron|Wendell Daughtery|
188,Christopher Walken|Elias Koteas|Virginia Madsen|Eric Stoltz|Viggo Mortensen|Amanda Plummer|Adam Goldberg|Steve Hytner|Emma Shenah|Albert Nelson|Shawn Nelson|Emily Conforto|
189,Mia Farrow|Tony Goldwyn|Juana Barrios|Mike Heibeck|Vee Brown|Jack Gilpin|Scott Glenn|William Duell|Deborah Rush|Anthony Pagano|Debra Monk|Giancarlo Esposito|Joanne Krispin|Lisa Krispin|
190,Julianne Moore|Xander Berkeley|Dean Norris|Julie Burgess|Ronnie Farer|Jodie Markell|Susan Norman|Martha Velez|Chauncey Leopardi|Saachiko|Tim Gardner|Wendy Haynes|Allan Wasserman|Steven Gilborn|
191,Demi Moore|Gary Oldman|Robert Duvall|Lisa Andoh|Edward Hardwicke|Robert Prosky|Roy Dotrice|Joan Plowright|Malcolm Storry|James Bearden|Larissa Laskin|Amy Wright|George Aguilar|Tim Woodward|Joan Gregson|
193,Elizabeth Berkley|Kyle MacLachlan|Gina Gershon|Glenn Plummer|Robert Davi|Alan Rachins|Gina Ravera|Lin Tucci|Greg Travis|Al Ruscio|Patrick Bristow|William Shockley|Bobbie Phillips|Dewey Weber|Rena Riffel|
194,Giancarlo Esposito|Stephen Gevedon|Harvey Keitel|Jared Harris|William Hurt|Daniel Auster|Harold Perrineau|Victor Argo|Michelle Hurst|Forest Whitaker|Stockard Channing|Vincenzo Amelia|Erica Gimpel|
195,Julia Roberts|Dennis Quaid|Robert Duvall|Gena Rowlands|Kyra Sedgwick|Brett Cullen|Haley Aull|Muse Watson|Anne Shropshire|Ginnie Randall|Terrence Currier|Rebecca Koon|Rhoda Griffis|Lisa Roberts Gillan|Deborah Hobart|
196,Ben Kingsley|Michael Madsen|Alfred Molina|Forest Whitaker|Marg Helgenberger|Natasha Henstridge|Michelle Williams|Jordan Lund|Don Fischer|Scott McKenna|Virginia Morris|Jayne Luke|David Jensen|Esther Scott|
198,Ralph Fiennes|Angela Bassett|Juliette Lewis|Tom Sizemore|Michael Wincott|Glenn Plummer|Brigitte Bako|Richard Edson|William Fichtner|Josef Sommer|Joe Urla|Nicky Katt|Michael Jace|Louise LeCavalier|
199,Catherine Deneuve|Nino Castelnuovo|Anne Vernon|Marc Michel|Ellen Farner|Mireille Perrey|Jean Champion|Pierre Caden|Bernard Fradet|Michel Benoist|Philippe Dumat|Jane Carat|Harald Wolff|
200,Daryl Hannah|Keith Carradine|Moira Kelly|Vincent Spano|Julia Devin|Ray Reinhardt|Barbara Tarbuck|Ned Vaughn|Kerrie Cullen|Bob Minor|George Marshall Ruge|Laura Lee|Marquis Nunley|Jenny Gago|
201,Patrick Swayze|Mary Elizabeth Mastrantonio|Joseph Mazzello|Seth Mumy|David Marshall Grant|John Diehl|Diane Venora|David Zahorsky|Brian Flannery|Brock Pierce|Davin Jacob Carey|David Hart|Scott Patterson|
202,Leonardo DiCaprio|David Thewlis|Romane Bohringer|Dominique Blanc|Nita Klein|Emmanuelle Oppo|Denise Chalem|Andrzej Seweryn|Christopher Thompson|Bruce Van Barthold|Christopher Chaplin|Christopher Hampton|Mathias Jung|
203,Wesley Snipes|Patrick Swayze|John Leguizamo|Stockard Channing|Blythe Danner|Arliss Howard|Jason London|Chris Penn|Melinda Dillon|Beth Grant|Alice Drummond|Marceline Hugot|Jennifer Milmore|Jamie Harrold|Mike Hodge|
204,Steven Seagal|Eric Bogosian|Everett McGill|Katherine Heigl|Morris Chestnut|Peter Greene|Patrick Kilpatrick|Scott Sowers|Afifi Alaouie|Andy Romano|Brenda Bakke|Sandra Taylor|Jonathan Banks|David Gianopoulos|
205,Andie MacDowell|John Turturro|Michael Richards|Maury Chaykin|Nathan Watt|Anne De Salvo|Celia Weston|Jack McGee|Candice Azzara|Kendra Krull|Giuseppe Andrews|Lillian Adams|Lou Cutell|Sumer Stamper|
206,Roseanne Barr|Sandra Bernhard|Robert Best|Natane Boudreau|Carla Bruni|Naomi Campbell|Helena Christensen|Cindy Crawford|Debbie Deitering|Meghan Douglas|Faye Dunaway|Linda Evangelista|John Galliano|Richard Gere|Yasmeen Ghauri|
207,Keanu Reeves|Anthony Quinn|Giancarlo Giannini|Evangelina Elizondo|Debra Messing|Febronio Covarrubias|Roberto Huerta|Ismael Gallegos|Alejandra Flores|Gema Sandoval|Don Amendolia|
208,Kevin Costner|Chaim Jeraffi|Rick Aviles|Zitto Kazann|Leonardo Cimino|Zakes Mokae|Anthony DeMasters|Willy Petrovic|Jack Kehler|Jeanne Tripplehorn|Lanny Flaherty|Gerard Murphy|
209,John Travolta|Harry Belafonte|Kelly Lynch|Margaret Avery|Tom Bower|Andrew Lawrence|Bumper Robinson|Tom Wright|Sheryl Lee Ralph|Judith Drake|Robert Gossett|Wesley Thompson|Tom Nolan|Michael Beach|
211,Albert Finney|Greta Scacchi|Matthew Modine|Julian Sands|Michael Gambon|Ben Silverstone|Jim Sturgess|Joseph Beattie|Mark Bolton|Tom Havelock|Walter Micklethwait|Jotham Annan|David Lever|Bruce Myers|
213,Oleg Menshikov|Nikita Mikhalkov|Ingeborga Dapkunaite|Nadezhda Mikhalkova|Vyacheslav Tikhonov|Svetlana Kryuchkova|Vladimir Ilin|Alla Kazanskaya|Nina Arkhipova|Avangard Leontev|Inna Ulyanova|Lyubov Rudneva|Vladimir Ryabov|Vladimir Belousov|
214,Katrin Cartlidge|Rade Serbedzija|Labina Mitevska|Jay Villiers|Silvija Stojanovska|Phyllida Law|Josif Josifovski|Kiril Ristoski|Petar Mircevski|Ljupco Bresliski|Igor Madzirov|Ilko Stefanovski|Suzana Kirandziska|Katerina Kocevska|
215,Ethan Hawke|Julie Delpy|Andrea Eckert|Karl Bruckschwaiger|Tex Rubinowitz|Erni Mangold|Dominik Castell|Haymon Maria Buttinger|Harald Waiglein|Bilge Jeschim|Kurti|Hans Weingartner|Liese Lyon|Peter Ily Huemer|
216,Adam Sandler|Darren McGavin|Bradley Whitford|Josh Mostel|Norm MacDonald|Mark Beltzman|Larry Hankin|Theresa Merritt|Dina Platias|Hrant Alianak|Vincent Marino|Jack Mather|Christopher Kelk|Marc Donato|
217,Alicia Silverstone|Jeremy London|Lee Garlington|Nicky Katt|Lois Chiles|George Segal|Ryan Slater|Brittany English Stephens|Tuesday Knight|Eric Menyuk|Matthew Kimbrough|Jane Alden|Noel Evangelisti|Michael Chieffo|
218,Whoopi Goldberg|Drew Barrymore|Matthew McConaughey|James Remar|Billy Wirth|Anita Gillette|Dennis Boutsikaris|Estelle Parsons|Amy Aquino|Stan Egi|Stephen Gevedon|Amy Ray|Emily Saliers|Jude Ciccolella|
219,Brad Renfro|Aeryk Egan|Delphine French|Mona Powell|Andrew Broder|Jeremy Howard|Joseph Mazzello|Annabella Sciorra|Diana Scarwid|Rosemary Corman|David Alan Smith|Delia Jurek|Fran Korba|John Carroll Lynch|
220,Jeffrey Combs|Barbara Crampton|Jonathan Fuller|Jessica Dollarhide|Massimo Sarchielli|Elisabeth Kaza|Luca Zingaretti|Helen Stirling|Alessandro Sebastian Satta|Raffaella Offidani|Marco Stefanelli|Tunny Piras|Rolando Cortegiani|Suzanna Gordon|
222,Minnie Driver|Saffron Burrows|Alan Cumming|Colin Firth|Aidan Gillen|Mick Lally|Britta Smith|John Kavanagh|Ruth McCabe|Tony Doyle|Marie Mullen|Marie Conmee|
223,Jeff Anderson|Marilyn Ghigliotti|Lisa Spoonauer|Jason Mewes|Kevin Smith|Scott Mosier|Scott Schiaffo|Al Berkowitz|Walter Flanagan|Ed Hapstak|Lee Bendick|David Klein|Pattijean Csik|Ken Clark|
224,Marlon Brando|Johnny Depp|Faye Dunaway|Bob Dishy|Rachel Ticotin|Talisa Soto|Marita Geraghty|Tresa Hughes|Stephen Singer|Franc Luz|Carmen Argenziano|Jo Champa|Esther Scott|
225,Michael Douglas|Demi Moore|Donald Sutherland|Caroline Goodall|Roma Maffia|Dylan Baker|Rosemary Forsyth|Dennis Miller|Suzie Plakson|Nicholas Sadler|Jacqueline Kim|Joe Urla|Michael Chieffo|Joseph Attanasio|Faryn Einhorn|
227,Wesley Snipes|Gary Busey|Yancy Butler|Michael Jeter|Corin Nemec|Kyle Secor|Luca Bercovici|Rex Linn|Grace Zabriskie|Robert LaSardo|Sam Hennings|Claire Stansfield|Mickey Jones|Andy Romano|
228,Dylan McDermott|Nancy Travis|James Le Gros|Quentin Tarantino|Jim Belushi|Janet Carroll|David Cross|Richard Edson|Bobcat Goldthwait|Barry Shabaka Henley|Lisa Jane Persky|Sarah Trigger|Tracey Walter|Allen Garfield|Ralph Brannen|
229,Sigourney Weaver|Ben Kingsley|Stuart Wilson|Krystia Mova|Jonathan Vega|Rodolphe Vega|Jorge Cruz|Carlos Moreno|Eduardo Valenzuela|Sergio Ortega Alvarado|
230,Kathy Bates|Jennifer Jason Leigh|Judy Parfitt|Christopher Plummer|David Strathairn|Eric Bogosian|Ellen Muth|Bob Gunton|Roy Cooper|Wayne Robson|Ruth Marshall|Weldon Allen|Tom Gallant|Kelly Burnett|
231,Jim Carrey|Jeff Daniels|Lauren Holly|Mike Starr|Karen Duffy|Charles Rocket|Victoria Rowell|Joe Baker|Hank Brandt|Teri Garr|Brady Bluhm|Cam Neely|Felton Perry|Brad Lockerman|Rob Moran|
232,Sihung Lung|Sylvia Chang|Winston Chao|Yu Chen|
233,David Hemblen|Calvin Green|Don McKellar|Peter Krantz|Mia Kirshner|Elias Koteas|Bruce Greenwood|Sarah Polley|Victor Garber|Jack Blum|Billy Merasty|Ken McDougall|
234,Dana Delany|Paul Mercurio|Dan Aykroyd|Hector Elizondo|Stuart Wilson|Iman|Stephanie Niznik|Phil Redrow|Sandra Taylor|Julie Hughes|Laurelle Mehus|Tom Hines|Alison Moir|
235,Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones|Bill Murray|Mike Starr|Max Casella|Brent Hinkley|Lisa Marie|Juliet Landau|Clive Rosengren|
236,Meg Ryan|Kevin Kline|Timothy Hutton|Jean Reno|Suzan Anbeh|Michael Riley|Laurent Spielvogel|Victor Garrivier|Julie Leibowitch|Miquel Brown|Louise Deschamps|Olivier Curdy|
237,Billy Crystal|Debra Winger|Joe Mantegna|Cynthia Stevenson|Richard Masur|Julie Kavner|William Hickey|Robert Costanzo|John Spencer|Tom Wright|Cathy Moriarty|Johnny Williams|Marv Albert|Bill Walton|Charles Barkley|
238,Mimi Rogers|Bruce Davison|Jesse Bradford|Tom Bower|Joel Palmer|Dakotah|Josh Wannamaker|Margot Finley|Matthew Bennett|Jennifer Weissenborn|Gordon Neave|Karen Kruper|Dean Lockwood|John LeClair|
239,Bill Farmer|Jason Marsden|Jim Cummings|Kellie Martin|Rob Paulsen|Wallace Shawn|Frank Welker|Kevin Lima|Florence Stanley|Jo Anne Worley|Brittany Alyse Smith|Robyn Richards|Julie Brown|Klee Bragger|
240,Jeff Goldblum|Christine Lahti|Alicia Silverstone|Jeremy Sisto|Alfred Molina|Rae Dawn Chong|Kenneth Welsh|Suzy Joachim|Shirley Broderick|Tom McBeath|Joely Collins|Roger Cross|Michael McDonald|Rebecca Toolan|
241,Matthew Modine|Nancy Travis|Eric Stoltz|Max Pomeranc|Ron Perlman|Jon Polito|Bill Cobbs|Collin Wilcox Paxton|Federico Pacifici|Clarinda Ross|Adrian Roberts|Bart Hansard|Deborah Hobart|Libby Whittemore|
242,Stefano Dionisi|Enrico Lo Verso|Elsa Zylberstein|Caroline Cellier|Renaud du Peloux de Saint Romain|Omero Antonutti|Marianne Basler|Pier Paolo Capponi|Graham Valentine|Jacques Boudet|Delphine Zentout|Richard Reeves|Jonathan Fox|Jo Betzing|
243,Doug Stone|Kristy Young|James Donadio|Deborah Hobart|Tom Lester|Michael Roescher|Tom Key|Jon Kohler|Afemo Omilami|Ted Manson|Louis Rukeyser|Dennis Letts|Toshio Ogawa|Kyle Weir|Sandra Dorsey|
244,Dal McKennon|Art Clokey|Gloria Clokey|Manny La Carruba|Alice Young|Janet MacDuff|Patti Morse|Bonnie Rudolph|David Ozzie Ahlers|David Archer|Lillian Nicol|Rick Warren|
245,Erich Anderson|Richard Anderson|Thomas Babson|Monty Bane|Ernie Lee Banks|Michael Boatman|James Boyce|Bernie Casey|Linden Chiles|Janet Claire|Victor Contreras|Wanda De Jesus|Bill Dearth|
246,William Gates|Arthur Agee|Emma Gates|Curtis Gates|Sheila Agee|Earl Smith|Gene Pingatore|Isiah Thomas|Marlyn Hopewell|Bill Gleason|Patricia Weir|Marjorie Heard|Luther Bedford|Aretha Mitchell|
247,Melanie Lynskey|Kate Winslet|Sarah Peirse|Diana Kent|Clive Merrison|Jed Brophy|Peter Elliott|Gilbert Goldie|Geoffrey Heath|Kirsti Ferry|Ben Skjellerup|Darien Takle|Elizabeth Moody|Liz Mullane|
248,Sinbad|Phil Hartman|Kim Greist|Kim Murphy|Chauncey Leopardi|Talia Seider|Tony Longo|Jeffrey Jones|Stan Shaw|Ron Glass|Kevin Jordan|Mason Adams|Patricia Fraser|Don Brockett|
249,Gary Oldman|Isabella Rossellini|Johanna ter Steege|Marco Hofschneider|Miriam Margolyes|Barry Humphries|Valeria Golino|Gerard Horan|Christopher Fulford|Alexandra Pigg|Luigi Diberti|Michael Culkin|Donal Gibson|Matthew North|
250,David Goldman|Joseph Wayne Miller|Cody Burger|Allen Covert|Tim Blake Nelson|Nancy Ringham|Bobby Fain|Tom McGowan|Aaron Schwartz|Shaun Weiss|Tom Hodges|Leah Lail|Paul Feig|Kenan Thompson|
251,Christopher Lambert|John Lone|Joan Chen|Yoshio Harada|Mari Natsuki|Tak Kubota|Masumi Okada|Tatsuya Irie|Michael Warren|Bart Anderson|James Saito|Seth Sakai|Toshishiro Obata|Ken Kensei|
252,Tim Robbins|Meg Ryan|Walter Matthau|Lou Jacobi|Gene Saks|Joseph Maher|Stephen Fry|Tony Shalhoub|Frank Whaley|Charles Durning|Keene Curtis|Alice Playten|Danny Zorn|Helen Hanft|Roger Berlind|
253,Brad Pitt|Christian Slater|Virginia McCollam|John McConnell|Tom Cruise|Mike Seelig|Bellina Logan|Thandie Newton|Lyla Hay Owen|Helen McCrory|Monte Montague|Kirsten Dunst|
254,Nick Nolte|Gwyneth Paltrow|Estelle Eonnet|Thandie Newton|Seth Gilliam|Todd Boyce|Nigel Whitmey|Nicolas Silberg|Catherine Samie|Lionel Robert|Jean Rupert|Yvette Petit|Paolo Mantini|
